2.4.7;C3175;ESCAVAÇÃO CARGA TRANSP. 1-CAT 1001 A 1200M;;;M3;;11,67
2.4.8;C3165;ESCAVACÃO CARGA TRANSP. 1-CAT 1201 A 1400M;;;M3;;12,64
2.4.9;C3176;ESCAVAÇÃO CARGA TRANSP. 1-CAT 1401 A 1600M;;;M3;;13,12
2.4.10;C3177;ESCAVAÇÃO CARGA TRANSP. 1-CAT 1601 A 1800M;;;M3;;14,03
2.4.11;C3166;ESCAVAÇÃO CARGA TRANSP. 1-CAT 1801 A 2000M;;;M3;;14,55
2.4.12;C3167;ESCAVAÇÃO CARGA TRANSP. 1-CAT 2001 A 3000M;;;M3;;14,94
2.4.13;C3168;ESCAVAÇÃO CARGA TRANSP. 1-CAT 3001 A 4000M;;;M3;;17,17
2.4.14;C3179;ESCAVAÇÃO CARGA TRANSP. 1-CAT 4001 A 5000M;;;M3;;19,10
2.4.15;C3192;ESCAVAÇÃO CARGA TRANSP. 2-CAT ATÉ 200M;;;M3;;11,20
2.4.16;C3187;ESCAVAÇÃO CARGA TRANSP. 2-CAT 201 A 400M;;;M3;;11,66
2.4.17;C3189;ESCAVAÇÃO CARGA TRANSP. 2-CAT 401 A 600M;;;M3;;12,95
2.4.18;C3190;ESCAVAÇÃO CARGA TRANSP. 2-CAT 601 A 800M;;;M3;;13,50
2.4.19;C3191;ESCAVAÇÃO CARGA TRANSP. 2-CAT 801 A 1000M;;;M3;;14,09
2.4.20;C3170;ESCAVAÇÃO CARGA TRANSP. 2-CAT 1001 A 1200M;;;M3;;15,07
2.4.21;C3183;ESCAVAÇÃO CARGA TRANSP. 2-CAT 1201 A 1400M;;;M3;;15,62
2.4.22;C3184;ESCAVAÇÃO CARGA TRANSP. 2-CAT 1401 A 1600M;;;M3;;16,17
2.4.23;C3185;ESCAVAÇÃO CARGA TRANSP. 2-CAT 1601 A 1800M;;;M3;;17,37
2.4.24;C3186;ESCAVAÇÃO CARGA TRANSP. 2-CAT 1801 A 2000M;;;M3;;17,91
2.4.25;C3171;ESCAVAÇÃO CARGA TRANSP. 2-CAT 2001 A 3000M;;;M3;;18,36
2.4.26;C3188;ESCAVAÇÃO CARGA TRANSP. 2-CAT 3001 A 4000M;;;M3;;20,50
2.4.27;C3172;ESCAVAÇÃO CARGA TRANSP. 2-CAT 4001 A 5000M;;;M3;;22,84
2.4.28;C3205;ESCAVAÇÃO CARGA TRANSP. 3-CAT ATÉ 50M;;;M3;;40,37
2.4.29;C3202;ESCAVAÇÃO CARGA TRANSP. 3-CAT 51 A 100M;;;M3;;46,36
2.4.30;C3194;ESCAVAÇÃO CARGA TRANSP. 3-CAT 101 A 200M;;;M3;;46,55
2.4.31;C3200;ESCAVAÇÃO CARGA TRANSP. 3-CAT 201 A 400M;;;M3;;47,11
2.4.32;C3201;ESCAVAÇÃO CARGA TRANSP. 3-CAT 401 A 600M;;;M3;;47,91
2.4.33;C3203;ESCAVAÇÃO CARGA TRANSP. 3-CAT 601 A 800M;;;M3;;49,88
2.4.34;C3204;ESCAVAÇÃO CARGA TRANSP. 3-CAT 801 A 1000M;;;M3;;50,66
2.4.35;C3193;ESCAVAÇÃO CARGA TRANSP. 3-CAT 1001 A 1200M;;;M3;;51,01
2.4.36;C3195;ESCAVAÇÃO CARGA TRANSP. 3-CAT 1201 A 1400M;;;M3;;52,83
2.4.37;C3196;ESCAVAÇÃO CARGA TRANSP. 3-CAT 1401 A 1600M;;;M3;;53,58
2.4.38;C3197;ESCAVAÇÃO CARGA TRANSP. 3-CAT 1601 A 1800M;;;M3;;54,24
2.4.39;C3198;ESCAVAÇÃO CARGA TRANSP. 3-CAT 1801 A 2000M;;;M3;;55,00
2.4.40;C3199;ESCAVAÇÃO CARGA TRANSP. 3-CAT 2001 A 3000M;;;M3;;56,73
2.4.41;C3173;ESCAVAÇÃO CARGA TRANSP. 3-CAT 3001 A 4000M;;;M3;;59,73
2.4.42;C3174;ESCAVAÇÃO CARGA TRANSP. 3-CAT 4001 A 5000M;;;M3;;61,84
2.5;ESCAVAÇÕES EM VALAS,VALETAS,CANAIS E FUNDAÇÕES;;;;;;15.164,11
2.5.1;C3280;ESCAVAÇÃO DE BASE DE TUBULÃO A AR COMPRIMIDO ATÉ 12M;;;M3;;806,96
2.5.2;C3281;ESCAVAÇÃO DE BASE DE TUBULÃO A AR COMPRIMIDO DE 12,00 A 18M;;;M3;;903,79
2.5.3;C3282;ESCAVAÇÃO DE BASE DE TUBULÃO A CEU ABERTO;;;M3;;544,71
2.5.4;C2777;ESCAVAÇÃO DE MATERIAL DE 3A. CAT A FOGO;;;M3;;178,14
2.5.5;C3206;ESCAVAÇÃO DE POÇO TUBULÃO A AR COMPRIMIDO C/ DESCIDA DE CAMISA DE CONCRETO ARMADO ATÉ 12m;;;M3;;774,54
;;;;;;;
2.5.6;C3213;ESCAVAÇÃO DE POÇO TUBULÃO A AR COMPRIMIDO C/DESCIDA DE CAMISA DE CONCRETO ARMADO 12,01 A 18,00M;;;M3;;866,02
;;;;;;;
2.5.7;C3207;ESCAVAÇÃO DE POÇO TUBULÃO A CEU ABERTO  C/ DESCIDA DE CAMISA DE CONCRETO ARMADO;;;M3;;432,68
;;;;;;;
2.5.8;C5012;ESCAVAÇÃO DE VALA EM MATERIAL DE 3ª CATEGORIA COM ESCAVADEIRA E ROMPEDOR HIDRÁULICO DE 1700KG;;;M3;;59,96
;;;;;;;
2.5.9;C5177;ESCAVAÇÃO EM ROCHA BRANDA A FRIO COM ESCAVADEIRA HIDRÁULICA E ROMPEDOR ACOPLADO;;;M3;;226,51
;;;;;;;
2.5.10;C1255;ESCAVAÇÃO MANUAL C/ APIL. FUNDO P/ CAIXA EM ALVENARIA;;;M3;;79,36
2.5.11;C2784;ESCAVAÇÃO MANUAL SOLO DE 1A.CAT. PROF. ATÉ 1.50m;;;M3;;45,42
2.5.12;C2781;ESCAVAÇÃO MANUAL SOLO DE 1A CAT. PROF. DE 1.51 a 3.00m;;;M3;;59,99
2.5.13;C2782;ESCAVAÇÃO MANUAL SOLO DE 1A CAT. PROF. DE 3.01 a 4.50m;;;M3;;70,27
2.5.14;C2783;ESCAVAÇÃO MANUAL SOLO DE 1A CAT. PROF. DE 4.51 a 6.00m;;;M3;;82,27
2.5.15;C2785;ESCAVAÇÃO MANUAL SOLO DE 2A CAT. PROF. ATÉ 1.50m;;;M3;;59,99
2.5.16;C2786;ESCAVAÇÃO MANUAL SOLO DE 2A CAT. PROF. DE 1.51 a 3.00m;;;M3;;90,67
2.5.17;C2787;ESCAVAÇÃO MANUAL SOLO DE 2A CAT. PROF. DE 3.01 a 4.50m;;;M3;;121,35
2.5.18;C2788;ESCAVAÇÃO MANUAL SOLO DE 2A CAT. PROF. DE 4.51 a 6.00m;;;M3;;152,20
2.5.19;C2789;ESCAVAÇÃO MECÂNICA SOLO DE 1A CAT. PROF. ATÉ 2.00m;;;M3;;7,78
2.5.20;C2790;ESCAVAÇÃO MECÂNICA SOLO DE 1A CAT. PROF. DE 2.01 a 4.00m;;;M3;;10,27
2.5.21;C2791;ESCAVAÇÃO MECÂNICA SOLO DE 1A CAT. PROF. DE 4.01 a 6.00m;;;M3;;13,39
2.5.22;C2792;ESCAVAÇÃO MECÂNICA SOLO DE 1A CAT. PROF. DE 6.01 a 8.00m;;;M3;;40,24
2.5.23;C2796;ESCAVAÇÃO MECÂNICA SOLO DE 2A.CAT. PROF. ATÉ 2.00m;;;M3;;18,45
2.5.24;C2793;ESCAVAÇÃO MECÂNICA SOLO DE 2A CAT. PROF. DE 2.01 a 4.00m;;;M3;;26,69
2.5.25;C2794;ESCAVAÇÃO MECÂNICA SOLO DE 2A CAT. PROF. DE 4.01 a 6.00m;;;M3;;33,67
2.5.26;C2795;ESCAVAÇÃO MECÂNICA SOLO DE 2A. CAT. PROF. DE 6.01 a 8.00m;;;M3;;62,05
2.5.27;C3474;TRAVESSIA MÉTODO NÃO DESTRUTIVO P/ TUBO ATÉ DN 100 (COMPLETO);;;M;;1.414,09
2.5.28;C3475;TRAVESSIA MÉTODO NÃO DESTRUTIVO P/ TUBO 100<DN<=200 (COMPLETO);;;M;;1.914,48
2.5.29;C3476;TRAVESSIA MÉTODO NÃO DESTRUTIVO P/ TUBO 200<DN<=300 (COMPLETO);;;M;;2.313,74
2.5.30;C4218;TRAVESSIA MÉTODO NÃO DESTRUTIVO P/ TUBO 300<DN<=500 (COMPLETO);;;M;;3.754,43
2.6;ATERRO,REATERRO E COMPACTAÇÃO;;;;;;583,35
2.6.1;C0095;APILOAMENTO DE PISO OU FUNDO DE VALAS C/MAÇO DE 30 A 60 KG;;;M2;;29,14
2.6.2;C0328;ATERRO C/COMPACTAÇÃO MECÂNICA E CONTROLE, MAT. DE AQUISIÇÃO;;;M3;;91,33
2.6.3;C0329;ATERRO C/COMPACTAÇÃO MECÂNICA E CONTROLE, MAT. PRODUZIDO (S/TRANSP.);;;M3;;28,82
;;;;;;;
2.6.4;C0330;ATERRO C/COMPACTAÇÃO MANUAL S/CONTROLE, MAT. C/AQUISIÇÃO;;;M3;;96,11
2.6.5;C0331;ATERRO C/COMPACTAÇÃO MANUAL S/CONTROLE, MAT. PRODUZIDO (S/TRANSP.);;;M3;;33,59
;;;;;;;
2.6.6;C4814;ATERRO COM PÓ DE PEDRA, ESPALHAMENTO E COMPACTAÇÃO MECÂNICA, C/ CONTROLE, MAT. DE AQUISIÇÃO;;;M3;;85,82
;;;;;;;
2.6.7;C3145;COMPACTAÇÃO DE ATERROS  95% P.N;;;M3;;3,68
2.6.8;C3146;COMPACTAÇÃO DE ATERROS 100% P.N;;;M3;;3,78
2.6.9;C4665;COMPACTAÇÃO DE ATERROS 95% P.I. P/ OBRAS AEROPORTUÁRIAS;;;M3;;3,98
2.6.10;C4666;COMPACTAÇÃO DE ATERROS 100% P.I. P/ OBRAS AEROPORTUÁRIAS;;;M3;;4,34
2.6.11;C4667;COMPACTAÇÃO DE ATERROS 95% P.M. P/ OBRAS AEROPORTUÁRIAS;;;M3;;4,44
2.6.12;C4668;COMPACTAÇÃO DE ATERROS 100% P.M. P/ OBRAS AEROPORTUÁRIAS;;;M3;;4,54
2.6.13;C0821;COMPACTAÇÃO MECÂNICA DE CALÇAMENTO C/COMPACTADOR TIPO SAPO;;;M2;;1,86
2.6.14;C0822;COMPACTAÇÃO MECÂNICA DO CALÇAMENTO C/ ROLO LISO;;;M2;;0,96
2.6.15;C0928;CORTE E ATERRO COMPENSADO S/CONTROLE DO GRAU DE COMPACTAÇÃO;;;M3;;7,79
2.6.16;C0930;CORTE MANUAL EM TERRA;;;M3;;51,42
2.6.17;C3214;ESPALHAMENTO E ADENSAMENTO DE AREIA;;;M3;;9,75
2.6.18;C2989;ESPALHAMENTO MECÂNICO DE SOLO EM BOTA FORA;;;M3;;1,52
2.6.19;C3530;MUTIRÃO MISTO - ATERRO COM COMPACTAÇÃO MANUAL S/CONTROLE, MAT. C/AQUISIÇÃO;;;M3;;66,97
;;;;;;;
2.6.20;C2921;REATERRO C/COMPACTAÇÃO MANUAL S/CONTROLE, MATERIAL DA VALA;;;M3;;29,14
2.6.21;C2920;REATERRO C/COMPACTAÇÃO MECÂNICA, E CONTROLE, MATERIAL DA VALA;;;M3;;24,37
2.7;CARGA, TRANSPORTE E DESCARGA DE TUBOS E CONEXÕES;;;;;;289,84
2.7.1;C0717;CARGA, DESCARGA E TRANSP. DE TUBOS E CONEXÕES EM MBV DN 100mm ATÉ 15km;;;M;;1,29
;;;;;;;
2.7.2;C0711;CARGA, DESCARGA E TRANSP. DE TUBOS E CONEXÕES EM MBV DN 150mm ATÉ 15km;;;M;;1,83
;;;;;;;
2.7.3;C0712;CARGA, DESCARGA E TRANSP. DE TUBOS E CONEXÕES EM MBV DN 200mm ATÉ 15km;;;M;;2,61
;;;;;;;
2.7.4;C0713;CARGA, DESCARGA E TRANSP. DE TUBOS E CONEXÕES EM MBV DN 250mm ATÉ 15km;;;M;;4,57
;;;;;;;
2.7.5;C0714;CARGA, DESCARGA E TRANSP. DE TUBOS E CONEXÕES EM MBV DN 300mm ATÉ 15km;;;M;;5,61
;;;;;;;
2.7.6;C0715;CARGA, DESCARGA E TRANSP. DE TUBOS E CONEXÕES EM MBV DN 350mm ATÉ 15km;;;M;;9,20
;;;;;;;
2.7.7;C0716;CARGA, DESCARGA E TRANSP. DE TUBOS E CONEXÕES EM MBV DN 400mm ATÉ 15km;;;M;;13,45
;;;;;;;
2.7.8;C4672;CARGA E DESCARGA DE TUBOS CORRUGADOS DE DUPLA PAREDE E CONEXÕES EM PEAD;;;M;;43,54
;;;;;;;
2.7.9;C0703;CARGA E DESCARGA DE TUBOS DE CONCRETO;;;T;;58,51
2.7.10;C0704;CARGA E DESCARGA DE TUBOS E CONEXÕES EM AÇO;;;T;;43,89
2.7.11;C0705;CARGA E DESCARGA DE TUBOS E CONEXÕES EM FoFo;;;T;;51,20
2.7.12;C0727;CARGA, TRANSPORTE E DESCARGA DE TUBOS E PEÇAS EM PVC DN 50mm ATÉ 15km;;;M;;0,34
;;;;;;;
2.7.13;C0728;CARGA, TRANSPORTE E DESCARGA DE TUBOS E PEÇAS EM PVC DN 75mm ATÉ 15km;;;M;;0,52
;;;;;;;
2.7.14;C0718;CARGA, TRANSPORTE E DESCARGA DE TUBOS E PEÇAS EM PVC DN 100mm ATÉ 15km;;;M;;0,57
;;;;;;;
2.7.15;C0719;CARGA, TRANSPORTE E DESCARGA DE TUBOS E PEÇAS EM PVC DN 150mm ATÉ 15km;;;M;;0,87
;;;;;;;
2.7.16;C0720;CARGA, TRANSPORTE E DESCARGA DE TUBOS E PEÇAS EM PVC DN 200mm ATÉ 15km;;;M;;1,15
;;;;;;;
2.7.17;C0721;CARGA, TRANSPORTE E DESCARGA DE TUBOS E PEÇAS EM PVC DN 250mm ATÉ 15km;;;M;;1,44
;;;;;;;
2.7.18;C0722;CARGA, TRANSPORTE E DESCARGA DE TUBOS E PEÇAS EM PVC DN 300mm ATÉ 15km;;;M;;1,71
;;;;;;;
2.7.19;C0723;CARGA, TRANSPORTE E DESCARGA DE TUBOS E PEÇAS EM PVC DN 350mm ATÉ 15km;;;M;;2,02
;;;;;;;
2.7.20;C0724;CARGA, TRANSPORTE E DESCARGA DE TUBOS E PEÇAS EM PVC DN 400mm ATÉ 15km;;;M;;2,30
;;;;;;;
2.7.21;C0725;CARGA, TRANSPORTE E DESCARGA DE TUBOS E PEÇAS EM PVC DN 450mm ATÉ 15km;;;M;;2,66
;;;;;;;
2.7.22;C0726;CARGA, TRANSPORTE E DESCARGA DE TUBOS E PEÇAS EM PVC DN 500mm ATÉ 15km;;;M;;2,96
;;;;;;;
2.7.23;C2980;TRANSPORTE DE TUBOS E CONEXÕES DE FoFo, AÇO OU CONCRETO;;;T;;37,60
3;SERVIÇOS AUXILIARES;;;;;;10.973,93
3.1;SERVIÇOS PREPARATÓRIOS;;;;;;14,88
3.1.1;C3160;DESMATAMENTO DE JAZIDA;;;M2;;0,37
3.1.2;C3161;DESMATAMENTO DESTOCAMENTO DE ÁRVORE E LIMPEZA;;;M2;;0,24
3.1.3;C3211;ESCAVAÇÃO E CARGA DE MATERIAL DE JAZIDA;;;M3;;4,21
3.1.4;C3218;EXPURGO DE JAZIDA;;;M3;;3,22
3.1.5;C3319;NIVELAMENTO DE FUNDO DE VALAS;;;M2;;6,60
3.1.6;C2990;REGULARIZAÇÃO DE TALUDES;;;M2;;0,24
3.2;SUSTENTAÇÕES DIVERSAS;;;;;;4.211,50
3.2.1;C0083;ANDAIME METÁLICO DE ENCAIXE P/FACHADAS-LOCAÇÃO MENSAL;;;M2;;6,46
3.2.2;C0084;ANDAIME P/1 M3 DE CONCRETO ARMADO;;;UN;;19,95
3.2.3;C0086;ANDAIME P/ALVENARIA DE 1/2 TIJOLO;;;M2;;3,77
3.2.4;C0085;ANDAIME P/ALVENARIA DE 1 TIJOLO;;;M2;;9,83
3.2.5;C0087;ANDAIME P/REVESTIMENTO DE FORROS;;;M2;;8,65
3.2.6;C0088;ANDAIME PRINCIPAL VERTICAL INCLUSIVE DEMOLIÇÃO;;;M2;;47,65
3.2.7;C3352;ANDAIME SUSPENSO E PLATAFORMA DE MADEIRA;;;M2;;41,78
3.2.8;C0364;"BANDEJA SALVA-VIDAS C/TÁBUAS DE 1""x12"" DE 2ª";;;M;;283,09
3.2.9;C3320;CIMBRAMENTO DE MADEIRA;;;M3;;39,36
3.2.10;C1236;ENCAIXOTAMENTO DE EDIFICAÇÕES;;;M2;;99,79
3.2.11;C1246;"ENTELAMENTO DE EDIFICAÇÕES C/PASSARELA DE TÁBUAS DE 1""x12"" DE 2º";;;M2;;281,17
3.2.12;C2804;ESCORAMENTO DE ÁRVORES;;;UN;;117,25
3.2.13;C2803;ESCORAMENTO DE POSTES;;;UN;;545,00
3.2.14;C3351;ESCORAMENTO P/ OBRAS D'ARTES CORRENTES;;;M3;;61,20
3.2.15;C3081;ESCORAMENTO TUBULAR TIPO CONVENCIONAL;;;M3;;37,58
3.2.16;C1274;ESCORAMENTO DE PROTEÇÃO EM EDIFICAÇÕES VIZINHAS;;;M2;;181,62
3.2.17;C4166;ESTRUTURA DE SUSTENTAÇÃO EM VIGAS TRELIÇADAS E TABLADO DE MADEIRA;;;M2;;238,39
;;;;;;;
3.2.18;C3466;EXECUÇÃO DE ESTRUTURA METÁLICA P/ IÇAMENTO D0 RESERVATÓRIO;;;KG;;15,52
3.2.19;C4766;LOCAÇÃO DE CUBETAS (61X61)CM H=21CM, PARA LAJE NERVURADA - FORNECIMENTO;;;M2XMÊS;;21,22
;;;;;;;
3.2.20;C4125;LOCAÇÃO MENSAL DE ANDAIME METÁLICO;;;M3;;6,93
3.2.21;C3470;LOCAÇÃO MENSAL DE CIMBRAMENTO METÁLICO;;;M3;;26,44
3.2.22;C1271;LOCAÇÃO MENSAL DE ESCORA METÁLICA P/VIGAS/LAJES;;;M2;;4,20
3.2.23;C4129;LOCAÇÃO MENSAL DE ESCORAMENTO TUBULAR;;;M3;;13,05
3.2.24;C4782;LOCAÇÃO MENSAL PARA ESCORAMENTO E CIMBRAMENTO P/ LAJES NERVURADAS;;;M2XMÊS;;11,17
;;;;;;;
3.2.25;C3468;MONTAGEM E DESMONTAGEM DE ESTRUTURA METÁLICA P/ IÇAMENTO;;;KG;;7,52
3.2.26;C4754;"PLATAFORMA EM TÁBUAS DE PINHO, INCLUSIVE MOVIMENTAÇÃO (UTIL. 6X)                                   
";;;M;;3,90
;;;;;;;
3.2.27;C2154;REFORMA DE ANDAIME EXTERNO ATÉ 3 ANDARES;;;M2;;5,97
3.2.28;C2155;REFORMA DE ANDAIME EXTERNO MAIOR QUE 3 ANDARES;;;M2;;11,19
3.2.29;C2967;SUSTENTAÇÃO DE TUBULAÇÕES EXISTENTES - MADEIRA;;;M3;;2.060,75
3.2.30;C2968;SUSTENTAÇÃO DE TUBULAÇÕES EXISTENTES - METÁLICA;;;KG;;1,10
3.3;ESCORAMENTO DE MADEIRA  EM VALAS E CAVAS;;;;;;251,39
3.3.1;C1272;ESCORAMENTO COMUM DE VALAS TIPO CONTÍNUO C/PRANCHAS PEROBA;;;M2;;110,36
3.3.2;C2798;ESCORAMENTO CONTÍNUO COM CHAPA COMPENSADA DE 12mm;;;M2;;19,41
3.3.3;C1273;ESCORAMENTO CONTÍNUO P/GALERIA MOLDADA;;;M2;;89,51
3.3.4;C2805;ESCORAMENTO DESCONTÍNUO COM PRANCHAS DE MADEIRA;;;M2;;32,11
3.4;ESCORAMENTO METÁLICO EM VALAS,CAVAS OU POÇOS;;;;;;330,50
3.4.1;C5178;ESCORAMENTO CONTÍNUO DE VALAS C/BLINDADOS METÁLICOS DE 2,00M;;;M2;;35,70
3.4.2;C5179;ESCORAMENTO CONTÍNUO DE VALAS C/BLINDADOS METÁLICOS DE 4,00M;;;M2;;38,25
3.4.3;C5180;ESCORAMENTO CONTÍNUO DE VALAS C/BLINDADOS METÁLICOS DE 6,00M;;;M2;;44,58
3.4.4;C2799;ESCORAMENTO CONTÍNUO DE VALAS C/PRANCHAS METÁLICAS DE 2.00M;;;M2;;29,83
3.4.5;C2800;ESCORAMENTO CONTÍNUO DE VALAS C/PRANCHAS METÁLICAS DE 3.00M;;;M2;;44,51
3.4.6;C2801;ESCORAMENTO CONTÍNUO DE VALAS C/PRANCHAS METÁLICAS DE 4.00M;;;M2;;55,31
3.4.7;C2802;ESCORAMENTO CONTÍNUO DE VALAS C/PRANCHAS METÁLICAS DE 6.00M;;;M2;;82,32
3.5;INSTALAÇÃO DE GUINCHO;;;;;;4.187,00
3.5.1;C1355;EXECUÇÃO DE BASE DA CAÇAMBA E INSTALAÇÃO DO GUINCHO;;;UN;;3.873,26
3.5.2;C2508;TORRE PARA GUINCHO;;;M;;313,74
3.6;PRODUÇÃO DE MATERIAIS;;;;;;341,17
3.6.1;C3129;AREIA DE CAMPO - EXTRAÇÃO;;;M3;;4,05
3.6.2;C3130;AREIA DE RIO - EXTRAÇÃO;;;M3;;7,70
3.6.3;C3139;BRITA PRODUZIDA PARA BASES;;;M3;;78,07
3.6.4;C3252;BRITA PRODUZIDA PARA REVESTIMENTOS BETUMINOSOS;;;M3;;90,45
3.6.5;C3253;BRITA PRODUZIDA PARA USOS DIVERSOS;;;M3;;83,82
3.6.6;C3227;PEDRA DE MÃO/POLIÉDRICA;;;M3;;38,54
3.6.7;C3235;ROCHA PARA BRITAGEM;;;M3;;38,54
3.7;LASTROS;;;;;;1.440,44
3.7.1;C2860;LASTRO DE AREIA ADQUIRIDA;;;M3;;108,21
3.7.2;C2861;LASTRO DE AREIA EXTRAIDA (S/ TRANSPORTE);;;M3;;26,94
3.7.3;C2862;LASTRO DE BRITA;;;M3;;121,90
3.7.4;C1605;LASTRO DE BRITA  APILOADO MANUALMENTE;;;M3;;134,28
3.7.5;C1606;LASTRO DE BRITA ESP.= 10CM, P/CAIXA EM ALVENARIA;;;M3;;108,57
3.7.6;C1607;LASTRO DE CONCRETO IMPERMEABILIZADO E=6CM;;;M2;;49,77
3.7.7;C1608;LASTRO DE CONCRETO IMPERMEABILIZADO E=8CM;;;M2;;71,69
3.7.8;C1609;LASTRO DE CONCRETO INCLUINDO PREPARO E LANÇAMENTO;;;M3;;557,79
3.7.9;C1611;LASTRO DE CONCRETO REGULARIZADO ESP.= 5CM;;;M2;;40,75
3.7.10;C2863;LASTRO DE PEDRA DE MÃO;;;M3;;128,73
3.7.11;C2864;LASTRO DE PÓ DE PEDRA;;;M3;;91,81
3.8;SERVIÇOS DE USINAGEM;;;;;;97,94
3.8.1;C3315;USINAGEM DE MISTURAS BETUMINOSAS A FRIO;;;M3;;19,31
3.8.2;C3316;USINAGEM DE MISTURAS BETUMINOSAS A QUENTE;;;M3;;63,87
3.8.3;C3244;USINAGEM DE MISTURAS DE AGREGADOS;;;M3;;14,76
3.9;TRANSPORTE COM ELEVADOR;;;;;;44,98
3.9.1;C2540;TRANSPORTE VERTICAL DE MATERIAIS A GRANEL P/ A 2a. LAJE;;;M3;;21,88
3.9.2;C2541;TRANSPORTE VERTICAL DE MATERIAIS A GRANEL P/ A 5a. LAJE;;;M3;;23,10
3.10;TRANSPORTE COM GUINDASTE;;;;;;54,13
3.10.1;C2525;TRANSPORTE C/GUINDASTE DE TORRE CAP. 1200KG;;;CICLO;;7,45
3.10.2;C2526;TRANSPORTE C/GUINDASTE ESTACIONÁRIO CAP. 1100KG;;;CICLO;;6,40
3.10.3;C2528;TRANSPORTE C/GUINDASTE SOBRE TRILHO CAP. 1100KG;;;CICLO;;14,36
3.10.4;C2527;TRANSPORTE C/GUINDASTE SOBRE TRILHO CAP. 1200KG;;;CICLO;;25,92
4;OBRAS DE DRENAGEM;;;;;;633.637,72
4.1;ESGOTAMENTO DE ÁREAS E VALAS;;;;;;10,88
4.1.1;C1278;ESGOTAMENTO C/BOMBA ELÉTRICA DE IMERSÃO 1KW ATÉ 8M;;;M3;;0,04
4.1.2;C1277;ESGOTAMENTO C/BOMBA ELÉTRICA DE IMERSÃO  2.7KW ATÉ 8M;;;M3;;0,04
4.1.3;C2806;ESGOTAMENTO COM CONJUNTO MOTO-BOMBA DE 20m3/h, H=6m.c.a;;;H;;5,40
4.1.4;C2807;ESGOTAMENTO COM CUNJUNTO MOTO-BOMBA DE 20m3/h, H=10m.c.a;;;H;;5,40
4.2;REBAIXAMENTO DO LENÇOL FREÁTICO;;;;;;85,39
4.2.1;C2924;REBAIXAMENTO DE LENÇOL FREÁTICO EM ÁREAS;;;PTxDIA;;19,15
4.2.2;C2922;REBAIXAMENTO DE LENÇOL FREÁTICO EM ÁREAS (POÇOS DE VISITA);;;PTxDIA;;31,10
4.2.3;C2923;REBAIXAMENTO DE LENÇOL FREÁTICO EM VALAS;;;M;;35,14
4.3;OBRAS D' ARTE CORRENTE;;;;;;603.844,37
4.3.1;C0109;AQUISIÇÃO, ASSENT. E REJUNT. DE TUBO DE CONCRETO SIMPLES D=30cm;;;M;;57,50
4.3.2;C0110;AQUISIÇÃO, ASSENT. E REJUNT. DE TUBO DE CONCRETO SIMPLES D=40cm;;;M;;78,36
4.3.3;C0105;AQUISIÇÃO, ASSENT. E REJUNT. DE TUBO DE CONCRETO ARMADO D= 60cm;;;M;;152,83
4.3.4;C0108;AQUISIÇÃO, ASSENT. E REJUNT. DE TUBO DE CONCRETO ARMADO D=80cm;;;M;;249,24
4.3.5;C0104;AQUISIÇÃO, ASSENT. E REJUNT. DE TUBO DE CONCRETO ARMADO D= 100cm;;;M;;311,36
4.3.6;C4325;"AQUISIÇÃO, ASSENT. E REJUNT. DE TUBO DE CONCRETO ARMADO D=100 cm, SOBRE BERÇO DE CONCRETO MOLDADO ""IN LOCO"", FCK > 10MPa";;;M;;616,63
;;;;;;;
4.3.7;C0106;AQUISIÇÃO, ASSENT. E REJUNT. DE TUBO DE CONCRETO ARMADO D=120cm;;;M;;464,99
4.3.8;C0107;AQUISIÇÃO, ASSENT. E REJUNT. DE TUBO DE CONCRETO ARMADO D=150cm;;;M;;683,91
4.3.9;C4673;AQUISIÇÃO E ASSENTAMENTO DE TUBO CORRUGADO DE DUPLA PAREDE PEAD D=37,5cm;;;M;;167,88
;;;;;;;
4.3.10;C4674;AQUISIÇÃO E ASSENTAMENTO DE TUBO CORRUGADO DE DUPLA PAREDE PEAD D=45,0cm;;;M;;246,90
;;;;;;;
4.3.11;C4675;AQUISIÇÃO E ASSENTAMENTO DE TUBO CORRUGADO DE DUPLA PAREDE PEAD D=60,0cm;;;M;;442,17
;;;;;;;
4.3.12;C4676;AQUISIÇÃO E ASSENTAMENTO DE TUBO CORRUGADO DE DUPLA PAREDE PEAD D=75,0cm;;;M;;639,66
;;;;;;;
4.3.13;C4677;AQUISIÇÃO E ASSENTAMENTO DE TUBO CORRUGADO DE DUPLA PAREDE PEAD D=90,0cm;;;M;;734,40
;;;;;;;
4.3.14;C4678;AQUISIÇÃO E ASSENTAMENTO DE TUBO CORRUGADO DE DUPLA PAREDE PEAD D=105,0cm;;;M;;1.079,83
;;;;;;;
4.3.15;C4679;AQUISIÇÃO E ASSENTAMENTO DE TUBO CORRUGADO DE DUPLA PAREDE PEAD D=120,0cm;;;M;;1.414,65
;;;;;;;
4.3.16;C0424;BOCA DE BUEIRO SIMPLES TUBULAR  D= 80cm;;;UN;;1.617,43
4.3.17;C0423;BOCA DE BUEIRO SIMPLES TUBULAR  D= 100cm;;;UN;;2.137,56
4.3.18;C0406;BOCA DE BUEIRO DUPLO TUBULAR    D= 80cm;;;UN;;2.669,24
4.3.19;C0407;BOCA DE BUEIRO DUPLO TUBULAR    D=100cm;;;UN;;3.355,09
