;;;Valor Geral:;;87,21
C1842 - PAINEL-COBERTURA DE CONCRETO CELULAR AUTOCLAVADO ARMADO, C/ DIMENSÕES 7,5X40X280cm - M2;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I2391;PEDREIRO;H;0,0800;23,1700;1,8536
I2543;SERVENTE;H;0,0830;17,1400;1,4226
;;;;Total:;3,2762
MATERIAIS;;;;;
I0109;AREIA MEDIA;M3;0,0061;67,5000;0,4118
I0800;CIMENTO COLANTE;KG;1,5000;0,7000;1,0500
I0805;CIMENTO PORTLAND;KG;2,4300;0,5600;1,3608
I1559;PAINEL-COBERTURA CONCR CELULAR 7.5X40X280CM;M2;1,0000;68,6900;68,6900
;;;;Total:;71,5126
;;;Total Simples:;;74,79
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;74,79
C1830 - OURIÇO P/ ALAMBRADO DE PRESÍDIO - M;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I0046;AJUDANTE DE SERRALHEIRO;H;0,8000;18,6300;14,9040
I1858;SERRALHEIRO;H;1,2000;23,1700;27,8040
;;;;Total:;42,7080
MATERIAIS;;;;;
I0102;ARAME GALVANIZADO N.18 BWG;KG;0,8500;22,4800;19,1080
I1872;SOLDA 50X50;KG;0,3500;82,7300;28,9555
;;;;Total:;48,0635
;;;Total Simples:;;90,77
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;90,77
C1838 - PAINEL PROTENDIDO P/PISOS/PAREDES DE VEDAÇÃO ESP.=10cm - M2;;;;;
EQUIPAMENTOS (CHORARIO);;Unidade;Coeficiente;Preço;Total
I0682;BETONEIRA ELÉTRICA 580L (CHP);H;0,0015;24,4208;0,0366
I0743;GUINDASTE DE TORRE HP 11 (CHP);H;0,0400;59,8502;2,3940
;;;;Total:;2,4306
MAO DE OBRA;;;;;
I2391;PEDREIRO;H;0,0100;23,1700;0,2317
I2543;SERVENTE;H;0,1300;17,1400;2,2282
;;;;Total:;2,4599
MATERIAIS;;;;;
I0109;AREIA MEDIA;M3;0,0017;67,5000;0,1148
I0805;CIMENTO PORTLAND;KG;1,0000;0,5600;0,5600
I1553;PAINEL DE CONCRETO PROTENDIDO 10CM;M2;1,0100;160,9700;162,5797
I1605;PEDRISCO;M3;0,0017;73,9000;0,1256
I6802;ADITIVO SUPERPLASTIFICANTE DENSIFICADOR E RETARDADOR DE PEGA;KG;0,0080;11,3300;0,0906
;;;;;
;;;;Total:;163,4706
;;;Total Simples:;;168,36
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;168,36
C1837 - PAINEL INFORMATIVO DUPLO C/PORTA DE CORRER EM VIDRO - M2;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I0041;AJUDANTE DE CARPINTEIRO;H;1,5000;18,6300;27,9450
I0498;CARPINTEIRO;H;2,5000;23,1700;57,9250
I1530;MONTADOR;H;3,0000;23,1700;69,5100
;;;;Total:;155,3800
MATERIAIS;;;;;
I0541;CHAPA MADEIRA MINERALIZADA, TIPO CELOTEX;M2;2,0500;57,3600;117,5880
I1506;MANTA EM FELTRO P/ REVESTIMENTO;M2;2,2500;16,7700;37,7325
I2157;TRILHO DE ALUMINIO PARA FORRO DE GESSO;M;4,0000;7,0600;28,2400
I2255;VIDRO LISO, E=6MM (COLOCADO);M2;1,8000;217,2200;390,9960
I2367;"LINHA DE MADEIRA DE LEI DE 6""x3""";M;2,7500;26,7800;73,6450
;;;;Total:;648,2015
;;;Total Simples:;;803,58
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;803,58
C1836 - PAINEL ESTRUTURADO AÇO INOX, ESCOVADO CHAPA 20 - M2;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I0046;AJUDANTE DE SERRALHEIRO;H;0,8000;18,6300;14,9040
I1530;MONTADOR;H;1,3000;23,1700;30,1210
I1858;SERRALHEIRO;H;0,8000;23,1700;18,5360
I1879;SOLDADOR;H;0,6500;23,8300;15,4895
;;;;Total:;79,0505
MATERIAIS;;;;;
I0208;BATENTE DE FERRO;M;1,6500;19,7300;32,5545
I0521;"CHAPA AÇO INOX, ESCOVADO CHAPA 20 (1,0MM - 8,24KG/M2)
";M2;1,1500;477,4400;549,0560
;;;;;
I1027;DOBRADIÇA 3''X2 1/2'' CROMADA;UN;1,0000;19,6700;19,6700
I1577;PARAFUSO COM ROSCA SOBERBA 8X50MM;UN;3,0000;0,7500;2,2500
I1872;SOLDA 50X50;KG;0,3500;82,7300;28,9555
;;;;Total:;632,4860
;;;Total Simples:;;711,54
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;711,54
C1839 - PAINEL PROTENDIDO P/PISOS/PAREDES DE VEDAÇÃO ESP.=15cm - M2;;;;;
EQUIPAMENTOS (CHORARIO);;Unidade;Coeficiente;Preço;Total
I0682;BETONEIRA ELÉTRICA 580L (CHP);H;0,0025;24,4208;0,0611
I0743;GUINDASTE DE TORRE HP 11 (CHP);H;0,0280;59,8502;1,6758
;;;;Total:;1,7369
MAO DE OBRA;;;;;
I2391;PEDREIRO;H;0,0100;23,1700;0,2317
I2543;SERVENTE;H;0,0900;17,1400;1,5426
;;;;Total:;1,7743
MATERIAIS;;;;;
I0109;AREIA MEDIA;M3;0,0026;67,5000;0,1755
I0805;CIMENTO PORTLAND;KG;1,0000;0,5600;0,5600
I1554;PAINEL DE CONCRETO PROTENDIDO 15CM;M2;1,0100;199,5500;201,5455
I1605;PEDRISCO;M3;0,0026;73,9000;0,1921
I6802;ADITIVO SUPERPLASTIFICANTE DENSIFICADOR E RETARDADOR DE PEGA;KG;0,0140;11,3300;0,1586
;;;;;
;;;;Total:;202,6317
;;;Total Simples:;;206,14
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;206,14
C1861 - PASTILHAS DE PORCELANA EM FAIXAS ATÉ 40cm DE LARGURA C/ARGAMASSA PRÉ-FABRICADA - M2;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I1599;PASTILHEIRO;H;0,4800;23,1700;11,1216
I2543;SERVENTE;H;0,5600;17,1400;9,5984
;;;;Total:;20,7200
MATERIAIS;;;;;
I0119;ARGAMASSA PRE-FABRICADA PARA PASTILHAS;KG;2,8000;2,8000;7,8400
I0154;ÁCIDO MURIÁTICO;L;0,0400;5,4400;0,2176
I1595;PASTA DE CIMENTO BRANCO;KG;1,2000;3,0800;3,6960
I1598;PASTILHA DE PORCELANA ESMALTADA;M2;1,0200;94,7000;96,5940
I1871;SODA CAUSTICA;KG;0,0200;12,5600;0,2512
;;;;Total:;108,5988
;;;Total Simples:;;129,32
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;129,32
C1863 - PEDRA CARIRI ESP.= 2cm, C/ ARGAMASSA MISTA DE CIMENTO CAL HIDRATADA E AREIA - M2;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I0044;AJUDANTE DE GRANITEIRO/MARMORISTA;H;0,2500;18,6300;4,6575
I1227;GRANITEIRO/MAMORISTA;H;0,3500;23,1700;8,1095
;;;;Total:;12,7670
MATERIAIS;;;;;
I0108;AREIA GROSSA;M3;0,0304;74,7200;2,2715
I0441;CAL HIDRATADA;KG;4,5500;1,1000;5,0050
I0805;CIMENTO PORTLAND;KG;9,1300;0,5600;5,1128
I1661;PISO PEDRA CARIRI E=2CM;M2;1,0500;26,4600;27,7830
;;;;Total:;40,1723
;;;Total Simples:;;52,94
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;52,94
C1862 - PAVIMENTAÇÃO RÚSTICA C/CONCRETO P/LASTRO NA ESP.DE 9cm E CAMADA SUPERFICIAL DE  CONCRETO FCK=13.5MPa  NA ESP.DE 3cm - M2;;;;;
EQUIPAMENTOS (CHORARIO);;Unidade;Coeficiente;Preço;Total
I0682;BETONEIRA ELÉTRICA 580L (CHP);H;0,0860;24,4208;2,1002
;;;;Total:;2,1002
MAO DE OBRA;;;;;
I2391;PEDREIRO;H;1,0000;23,1700;23,1700
I2543;SERVENTE;H;4,7200;17,1400;80,9008
;;;;Total:;104,0708
MATERIAIS;;;;;
I0109;AREIA MEDIA;M3;0,0886;67,5000;5,9805
I0280;BRITA;M3;0,1042;76,1900;7,9390
I0805;CIMENTO PORTLAND;KG;27,0000;0,5600;15,1200
;;;;Total:;29,0395
;;;Total Simples:;;135,21
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;135,21
C1865 - PEDRA PORTUGUESA  2 CORES - M2;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I2391;PEDREIRO;H;1,6000;23,1700;37,0720
I2543;SERVENTE;H;1,2500;17,1400;21,4250
;;;;Total:;58,4970
MATERIAIS;;;;;
I0108;AREIA GROSSA;M3;0,0600;74,7200;4,4832
I0805;CIMENTO PORTLAND;KG;5,3500;0,5600;2,9960
I1601;PEDRA PORTUGUESA  BRANCA;M3;0,0405;1.056,2000;42,7761
I1602;PEDRA PORTUGUESA PRETA/VERMELHA;M3;0,0405;1.056,2000;42,7761
;;;;Total:;93,0314
;;;Total Simples:;;151,53
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;151,53
C1864 - PEDRA PORTUGUESA - COR BRANCA - M2;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I2391;PEDREIRO;H;1,6000;23,1700;37,0720
I2543;SERVENTE;H;1,2500;17,1400;21,4250
;;;;Total:;58,4970
MATERIAIS;;;;;
I0108;AREIA GROSSA;M3;0,0600;74,7200;4,4832
I0805;CIMENTO PORTLAND;KG;5,3500;0,5600;2,9960
I1601;PEDRA PORTUGUESA  BRANCA;M3;0,0810;1.056,2000;85,5522
;;;;Total:;93,0314
;;;Total Simples:;;151,53
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;151,53
C1867 - PEDRAS NATURAIS DECORATIVAS, C/ARGAMASSA MISTA CIMENTO. CAL HIDRATADA E AREIA - M2;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I2391;PEDREIRO;H;0,2500;23,1700;5,7925
I2543;SERVENTE;H;0,5500;17,1400;9,4270
;;;;Total:;15,2195
MATERIAIS;;;;;
I0109;AREIA MEDIA;M3;0,0365;67,5000;2,4638
I0441;CAL HIDRATADA;KG;4,8600;1,1000;5,3460
I0805;CIMENTO PORTLAND;KG;10,9500;0,5600;6,1320
I1603;PEDRAS NATURAIS DECORATIVAS;M2;1,0000;30,8400;30,8400
;;;;Total:;44,7817
;;;Total Simples:;;60,00
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;60,00
C1866 - PEDRAS NATURAIS DECORATIVAS POLIDAS, C/ARGAMASSA MISTA CIMENTO CAL HIDRATADA E AREIA - M2;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I2391;PEDREIRO;H;0,2500;23,1700;5,7925
I2543;SERVENTE;H;0,5500;17,1400;9,4270
;;;;Total:;15,2195
MATERIAIS;;;;;
I0109;AREIA MEDIA;M3;0,0365;67,5000;2,4638
I0441;CAL HIDRATADA;KG;4,8600;1,1000;5,3460
I0805;CIMENTO PORTLAND;KG;10,9500;0,5600;6,1320
I1604;PEDRAS NATURAIS DECORATIVAS POLIDAS;M2;1,0000;35,7900;35,7900
;;;;Total:;49,7317
;;;Total Simples:;;64,95
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;64,95
C1869 - PEITORIL DE GRANITO L= 15 cm - M;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I2391;PEDREIRO;H;0,5000;23,1700;11,5850
I2543;SERVENTE;H;0,2500;17,1400;4,2850
;;;;Total:;15,8700
MATERIAIS;;;;;
I1610;PEITORIS DE GRANITO 15CM;M;1,0000;68,5200;68,5200
;;;;Total:;68,5200
SERVIÇOS;;;;;
C0197;ARGAMASSA MISTA DE CIMENTO CAL HIDR. E AREIA S/PEN. TRAÇO 1:1:4;M3;0,0038;658,0800;2,4678
;;;;;
;;;;Total:;2,4678
;;;Total Simples:;;86,86
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;86,86
C1868 - PEGADOR METÁLICO P/PORTA (INTERNO) - UN;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I0041;AJUDANTE DE CARPINTEIRO;H;0,3000;18,6300;5,5890
I0498;CARPINTEIRO;H;0,3000;23,1700;6,9510
;;;;Total:;12,5400
MATERIAIS;;;;;
I1574;PARAFUSO COM ROSCA SOBERBA 8X180MM;UN;4,0000;1,7400;6,9600
I1606;PEGADOR METALICO P/PORTA, INTERNO;UN;1,0000;23,3400;23,3400
;;;;Total:;30,3000
;;;Total Simples:;;42,84
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;42,84
C1852 - PASTILHAS DE PORCELANA C/CIMENTO COLANTE - M2;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I1599;PASTILHEIRO;H;0,3000;23,1700;6,9510
I2543;SERVENTE;H;0,2200;17,1400;3,7708
;;;;Total:;10,7218
MATERIAIS;;;;;
I0799;CIMENTO BRANCO;KG;2,5000;3,2800;8,2000
I0800;CIMENTO COLANTE;KG;4,5000;0,7000;3,1500
I1598;PASTILHA DE PORCELANA ESMALTADA;M2;1,0500;94,7000;99,4350
;;;;Total:;110,7850
;;;Total Simples:;;121,51
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;121,51
C1851 - PASTILHAS DE PORCELANA C/ARGAMASSA MISTA CIMENTO, CAL HIDRATADA E AREIA TRAÇO 1:3:9 - M2;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I1599;PASTILHEIRO;H;1,5000;23,1700;34,7550
I2543;SERVENTE;H;1,6900;17,1400;28,9666
;;;;Total:;63,7216
MATERIAIS;;;;;
I0109;AREIA MEDIA;M3;0,0049;67,5000;0,3308
I0154;ÁCIDO MURIÁTICO;L;0,1000;5,4400;0,5440
I0441;CAL HIDRATADA;KG;0,9700;1,1000;1,0670
I0799;CIMENTO BRANCO;KG;3,0000;3,2800;9,8400
I0805;CIMENTO PORTLAND;KG;0,6500;0,5600;0,3640
I1598;PASTILHA DE PORCELANA ESMALTADA;M2;1,0200;94,7000;96,5940
I1871;SODA CAUSTICA;KG;0,1000;12,5600;1,2560
;;;;Total:;109,9957
;;;Total Simples:;;173,72
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;173,72
C1850 - PASTILHAS DE PORCELANA EM SUPERFÍCIES CURVAS - M2;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I1599;PASTILHEIRO;H;0,9000;23,1700;20,8530
I2543;SERVENTE;H;1,0000;17,1400;17,1400
;;;;Total:;37,9930
MATERIAIS;;;;;
I0119;ARGAMASSA PRE-FABRICADA PARA PASTILHAS;KG;7,0000;2,8000;19,6000
I0154;ÁCIDO MURIÁTICO;L;0,1000;5,4400;0,5440
I1595;PASTA DE CIMENTO BRANCO;KG;3,0000;3,0800;9,2400
I1598;PASTILHA DE PORCELANA ESMALTADA;M2;1,0200;94,7000;96,5940
I1871;SODA CAUSTICA;KG;0,0500;12,5600;0,6280
;;;;Total:;126,6060
;;;Total Simples:;;164,60
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;164,60
C1856 - PASTILHAS DE PORCELANA EM FAIXAS DE 5 A 14cm, C/ARGAMASSA MISTA DE CIMENTO, CAL HIDRATADA E AREIA - M;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I1599;PASTILHEIRO;H;0,7000;23,1700;16,2190
I2543;SERVENTE;H;0,5000;17,1400;8,5700
;;;;Total:;24,7890
MATERIAIS;;;;;
I0109;AREIA MEDIA;M3;0,0007;67,5000;0,0473
I0154;ÁCIDO MURIÁTICO;L;0,0140;5,4400;0,0762
I0441;CAL HIDRATADA;KG;0,1500;1,1000;0,1650
I0799;CIMENTO BRANCO;KG;0,4200;3,2800;1,3776
I0805;CIMENTO PORTLAND;KG;0,1000;0,5600;0,0560
I1598;PASTILHA DE PORCELANA ESMALTADA;M2;0,1500;94,7000;14,2050
I1871;SODA CAUSTICA;KG;0,0140;12,5600;0,1758
;;;;Total:;16,1028
;;;Total Simples:;;40,89
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;40,89
C1855 - PASTILHAS DE PORCELANA EM FAIXAS DE 25 A 40cm, C/ARGAMASSA MISTA DE CIMENTO, CAL HIDRATADA  E AREIA - M;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I1599;PASTILHEIRO;H;0,9000;23,1700;20,8530
I2543;SERVENTE;H;0,6300;17,1400;10,7982
;;;;Total:;31,6512
MATERIAIS;;;;;
I0109;AREIA MEDIA;M3;0,0021;67,5000;0,1418
I0154;ÁCIDO MURIÁTICO;L;0,0420;5,4400;0,2285
I0441;CAL HIDRATADA;KG;0,4100;1,1000;0,4510
I0799;CIMENTO BRANCO;KG;1,2600;3,2800;4,1328
I0805;CIMENTO PORTLAND;KG;0,2800;0,5600;0,1568
I1598;PASTILHA DE PORCELANA ESMALTADA;M2;0,4200;94,7000;39,7740
I1871;SODA CAUSTICA;KG;0,0420;12,5600;0,5275
;;;;Total:;45,4123
;;;Total Simples:;;77,06
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;77,06
C1854 - PASTILHAS DE PORCELANA EM FAIXAS DE 15 A 24cm, C/ARGAMASSA MISTA DE CIMENTO, CAL HIDRATADA E AREIA - M;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I1599;PASTILHEIRO;H;0,8000;23,1700;18,5360
I2543;SERVENTE;H;0,5500;17,1400;9,4270
;;;;Total:;27,9630
MATERIAIS;;;;;
I0109;AREIA MEDIA;M3;0,0012;67,5000;0,0810
I0154;ÁCIDO MURIÁTICO;L;0,0250;5,4400;0,1360
I0441;CAL HIDRATADA;KG;0,2400;1,1000;0,2640
I0799;CIMENTO BRANCO;KG;0,7500;3,2800;2,4600
I0805;CIMENTO PORTLAND;KG;0,1600;0,5600;0,0896
I1598;PASTILHA DE PORCELANA ESMALTADA;M2;0,2500;94,7000;23,6750
I1871;SODA CAUSTICA;KG;0,0250;12,5600;0,3140
;;;;Total:;27,0196
;;;Total Simples:;;54,98
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;54,98
C1853 - PASTILHAS DE PORCELANA C/CIMENTO COLANTE INCLUSIVE LIMPEZA - M2;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I1599;PASTILHEIRO;H;0,3000;23,1700;6,9510
I2543;SERVENTE;H;0,7200;17,1400;12,3408
;;;;Total:;19,2918
MATERIAIS;;;;;
I0154;ÁCIDO MURIÁTICO;L;0,1000;5,4400;0,5440
I0799;CIMENTO BRANCO;KG;2,5000;3,2800;8,2000
I0800;CIMENTO COLANTE;KG;4,5000;0,7000;3,1500
I1598;PASTILHA DE PORCELANA ESMALTADA;M2;1,0200;94,7000;96,5940
I1871;SODA CAUSTICA;KG;0,1000;12,5600;1,2560
;;;;Total:;109,7440
;;;Total Simples:;;129,04
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;129,04
C1859 - PASTILHAS DE PORCELANA C/ARGAMASSA MISTA CIMENTO, CAL HIDRATADA E AREIA - M2;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I1599;PASTILHEIRO;H;1,5000;23,1700;34,7550
I2391;PEDREIRO;H;0,7000;23,1700;16,2190
I2543;SERVENTE;H;2,3500;17,1400;40,2790
;;;;Total:;91,2530
MATERIAIS;;;;;
I0109;AREIA MEDIA;M3;0,0243;67,5000;1,6403
I0441;CAL HIDRATADA;KG;4,8600;1,1000;5,3460
I0799;CIMENTO BRANCO;KG;3,0000;3,2800;9,8400
I0805;CIMENTO PORTLAND;KG;4,5400;0,5600;2,5424
I1598;PASTILHA DE PORCELANA ESMALTADA;M2;1,0500;94,7000;99,4350
I1871;SODA CAUSTICA;KG;0,1000;12,5600;1,2560
;;;;Total:;120,0596
;;;Total Simples:;;211,31
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;211,31
C1858 - PASTILHAS DE PORCELANA EM SUPERFICIES CURVAS - M2;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I1599;PASTILHEIRO;H;2,4000;23,1700;55,6080
I2543;SERVENTE;H;2,0500;17,1400;35,1370
;;;;Total:;90,7450
MATERIAIS;;;;;
I0109;AREIA MEDIA;M3;0,0049;67,5000;0,3308
I0154;ÁCIDO MURIÁTICO;L;0,1000;5,4400;0,5440
I0441;CAL HIDRATADA;KG;0,9700;1,1000;1,0670
I0799;CIMENTO BRANCO;KG;3,0000;3,2800;9,8400
I0805;CIMENTO PORTLAND;KG;0,6500;0,5600;0,3640
I1598;PASTILHA DE PORCELANA ESMALTADA;M2;1,0500;94,7000;99,4350
I1871;SODA CAUSTICA;KG;0,1000;12,5600;1,2560
;;;;Total:;112,8367
;;;Total Simples:;;203,58
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;203,58
C1857 - PASTILHAS DE PORCELANA EM FAIXAS DE ATÉ 4cm, C/ARGAMASSA MISTA DE CIMENTO, CAL HIDRATADA E AREIA - M;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I1599;PASTILHEIRO;H;0,6000;23,1700;13,9020
I2543;SERVENTE;H;0,4100;17,1400;7,0274
;;;;Total:;20,9294
MATERIAIS;;;;;
I0109;AREIA MEDIA;M3;0,0002;67,5000;0,0135
I0154;ÁCIDO MURIÁTICO;L;0,0004;5,4400;0,0022
I0441;CAL HIDRATADA;KG;0,0490;1,1000;0,0539
I0799;CIMENTO BRANCO;KG;0,1200;3,2800;0,3936
I0805;CIMENTO PORTLAND;KG;0,0320;0,5600;0,0179
I1598;PASTILHA DE PORCELANA ESMALTADA;M2;0,0400;94,7000;3,7880
I1871;SODA CAUSTICA;KG;0,0004;12,5600;0,0050
;;;;Total:;4,2741
;;;Total Simples:;;25,20
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;25,20
C4913 - REMOÇÃO DE PINTURA LÁTEX (RASPAGEM E/OU LIXAMENTO E/OU ESCOVAÇÃO) - M2;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I2543;SERVENTE;H;0,4000;17,1400;6,8560
;;;;Total:;6,8560
;;;Total Simples:;;6,86
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;6,86
C4914 - REMOÇÃO DE PINTURA À ÓLEO OU ESMALTE - M2;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I2543;SERVENTE;H;0,5000;17,1400;8,5700
;;;;Total:;8,5700
MATERIAIS;;;;;
I9394;REMOVEDOR DE TINTA OLEO/ESMALTE VERNIZ;L;0,1000;46,2200;4,6220
;;;;Total:;4,6220
;;;Total Simples:;;13,19
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;13,19
C4911 - RUFO EM CHAPA DE ALUMÍNIO LISA 22, ESP.=0,71MM, INCLUSO TRANSPORTE VERTICAL - M2;;;;;
EQUIPAMENTOS (CHORARIO);;Unidade;Coeficiente;Preço;Total
I0632;GUINDASTE HIDRÁULICO SOBRE PNEUS HP 45 (CHI);H;0,0183;47,8982;0,8765
I0746;GUINDASTE HIDRÁULICO SOBRE PNEUS HP 45 (CHP);H;0,0132;98,4679;1,2998
;;;;Total:;2,1763
MAO DE OBRA;;;;;
I0037;AJUDANTE;H;0,4500;18,6300;8,3835
I1530;MONTADOR;H;0,3000;23,1700;6,9510
I2070;TELHADISTA;H;0,4480;23,1700;10,3802
I2543;SERVENTE;H;0,8280;17,1400;14,1919
;;;;Total:;39,9066
MATERIAIS;;;;;
I1728;"PREGO 18X27 (2.1/2"" X 10) (APROXIMADAMENTE 198UN/KG)";KG;0,0240;13,8000;0,3312
I1784;REBITES;KG;0,0048;58,2900;0,2798
I1872;SOLDA 50X50;KG;0,1800;82,7300;14,8914
I6804;MASTIQUE ELASTICO A BASE DE POLIURETANO NA COR CINZA - UNIPLAC 400ml;UN;0,1600;138,1800;22,1088
;;;;;
I9375;CHAPA DE ALUMÍNIO LISA 22, DIMENSÕES 2,0X1,0M, ESP. = 0,80MM (2,16KG/M2);KG;2,0350;28,5300;58,0586
;;;;;
;;;;Total:;95,6698
;;;Total Simples:;;137,75
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;137,75
C4912 - MURO CONTORNO DE ALVENARIA E CONCRETO (PILAR+CINTA), REBOCADO, SEM PINTURA - M2;;;;;
EQUIPAMENTOS (CHORARIO);;Unidade;Coeficiente;Preço;Total
I0682;BETONEIRA ELÉTRICA 580L (CHP);H;0,0300;24,4208;0,7326
;;;;Total:;0,7326
MAO DE OBRA;;;;;
I0040;AJUDANTE DE ARMADOR/FERREIRO;H;0,1500;18,6300;2,7945
I0121;ARMADOR/FERREIRO;H;0,1500;23,1700;3,4755
I2391;PEDREIRO;H;3,2000;23,1700;74,1440
I2543;SERVENTE;H;5,2000;17,1400;89,1280
;;;;Total:;169,5420
MATERIAIS;;;;;
I0103;ARAME RECOZIDO N.18 BWG;KG;0,0400;10,0500;0,4020
I0108;AREIA GROSSA;M3;0,0800;74,7200;5,9776
I0109;AREIA MEDIA;M3;0,0850;67,5000;5,7375
I0163;AÇO CA-50;KG;2,1800;9,5000;20,7100
I0280;BRITA;M3;0,0300;76,1900;2,2857
I0805;CIMENTO PORTLAND;KG;45,0000;0,5600;25,2000
I1600;PEDRA DE MÃO (RACHÃO);M3;0,1500;66,0600;9,9090
I1605;PEDRISCO;M3;0,0100;73,9000;0,7390
I1917;"TABUA DE 1"" - L = 12cm";M;0,4500;5,7600;2,5920
I2081;TIJOLO CERÂMICO FURADO  9X19X19CM;UN;25,0000;0,6800;17,0000
I2082;TIJOLO MACIÇO COMUM;UN;18,0000;0,5800;10,4400
;;;;Total:;100,9928
;;;Total Simples:;;271,27
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;271,27
C4917 - PISO INTERTRAVADO TIPO TIJOLINHO (20X10X8)CM 35MPA, COR CINZA - COMPACTAÇÃO MECANIZADA - M2;;;;;
EQUIPAMENTOS (CHORARIO);;Unidade;Coeficiente;Preço;Total
I0612;COMPACTADOR DE PLACA VIBRATÓRIA HP 7 (CHI);H;0,1211;29,5707;3,5810
I0725;COMPACTADOR DE PLACA VIBRATÓRIA HP 7 (CHP);H;0,0055;44,2749;0,2435
;;;;Total:;3,8245
MAO DE OBRA;;;;;
I0445;CALCETEIRO;H;0,2531;23,1700;5,8643
I2543;SERVENTE;H;0,2531;17,1400;4,3381
;;;;Total:;10,2024
MATERIAIS;;;;;
I0109;AREIA MEDIA;M3;0,0568;67,5000;3,8340
